,0,1,2,3
4745,2022-12-29,0.0,35,43
4746,2022-12-30,0.0,34,48
4747,2022-12-31,0.0,32,35
4748,2023-01-01,0.5,32,35
4749,2023-01-02,T,32,35
4750,2023-01-03,2.5,32,36
4751,2023-01-04,5.0,23,34
4752,2023-01-05,1.5,21,26
4753,2023-01-06,T,17,31
4754,2023-01-07,T,13,22
4755,2023-01-08,T,16,31
4756,2023-01-09,0.0,25,33
4757,2023-01-10,0.0,14,26
4758,2023-01-11,2.2,19,30
4759,2023-01-12,T,22,36
4760,2023-01-13,0.0,7,22
4761,2023-01-14,0.0,0,22
4762,2023-01-15,0.0,21,34
4763,2023-01-16,0.0,30,38
4764,2023-01-17,T,34,36
4765,2023-01-18,0.0,26,38
4766,2023-01-19,5.8,19,30
4767,2023-01-20,0.1,14,25
4768,2023-01-21,T,22,26
4769,2023-01-22,0.0,22,28
4770,2023-01-23,2.0,21,30
4771,2023-01-24,T,25,31
4772,2023-01-25,0.5,26,31
4773,2023-01-26,T,9,26
4774,2023-01-27,4.0,5,28
4775,2023-01-28,2.3,13,25
4776,2023-01-29,T,12,20
4777,2023-01-30,1.1,4,17
4778,2023-01-31,0.2,-5,19
4779,2023-02-01,0.0,1,20
4780,2023-02-02,6.3,-5,21
4781,2023-02-03,T,-15,4
4782,2023-02-04,2.7,-1,24
4783,2023-02-05,T,13,29
4784,2023-02-06,0.0,11,27
4785,2023-02-07,4.5,27,38
4786,2023-02-08,0.0,22,45
4787,2023-02-09,0.5,26,38
4788,2023-02-10,0.6,23,35
4789,2023-02-11,0.0,17,39
4790,2023-02-12,0.0,22,42
4791,2023-02-13,T,22,39
4792,2023-02-14,0.0,21,45
4793,2023-02-15,0.3,19,42
4794,2023-02-16,T,14,24
4795,2023-02-17,0.0,3,21
4796,2023-02-18,T,21,32
4797,2023-02-19,T,22,41
4798,2023-02-20,0.2,13,28
4799,2023-02-21,2.0,19,29
4800,2023-02-22,T,15,24
4801,2023-02-23,6.7,2,17
4802,2023-02-24,0.0,-6,13
4803,2023-02-25,1.0,8,28
4804,2023-02-26,0.5,13,28
4805,2023-02-27,3.0,6,24
4806,2023-02-28,1.1,18,36
4807,2023-03-01,0.0,19,40
4808,2023-03-02,T,15,33
4809,2023-03-03,0.0,13,34
4810,2023-03-04,0.0,18,43
4811,2023-03-05,0.0,28,42
4812,2023-03-06,0.0,29,40
4813,2023-03-07,0.0,24,41
4814,2023-03-08,0.0,22,37
4815,2023-03-09,0.0,19,39
4816,2023-03-10,T,23,35
4817,2023-03-11,0.0,13,31
4818,2023-03-12,T,20,29
4819,2023-03-13,T,13,29
4820,2023-03-14,0.0,9,28
4821,2023-03-15,T,12,40
4822,2023-03-16,T,32,44
4823,2023-03-17,T,17,36
4824,2023-03-18,0.8,13,19
4825,2023-03-19,0.2,17,37
4826,2023-03-20,0.0,24,35
4827,2023-03-21,0.0,18,33
4828,2023-03-22,T,28,37
4829,2023-03-23,T,28,35
4830,2023-03-24,0.0,17,38
4831,2023-03-25,3.0,25,34
4832,2023-03-26,0.0,28,41
4833,2023-03-27,0.0,26,39
4834,2023-03-28,0.0,22,38
4835,2023-03-29,0.8,16,30
4836,2023-03-30,0.0,12,35
4837,2023-03-31,T,28,37
4838,2023-04-01,18.6,24,38
4839,2023-04-02,T,15,38
4840,2023-04-03,T,31,46
4841,2023-04-04,T,29,40
4842,2023-04-05,T,31,41
4843,2023-04-06,T,25,37
4844,2023-04-07,1.1,21,34
4845,2023-04-08,0.0,20,42
4846,2023-04-09,0.0,29,43
4847,2023-04-10,0.0,32,56
4848,2023-04-11,0.0,37,54
4849,2023-04-12,0.0,38,69
4850,2023-04-13,0.0,41,74
4851,2023-04-14,0.0,46,67
4852,2023-04-15,0.0,44,79
4853,2023-04-16,0.0,44,68
4854,2023-04-17,T,32,44
4855,2023-04-18,T,28,32
4856,2023-04-19,0.0,30,40
4857,2023-04-20,0.0,30,40
4858,2023-04-21,0.0,39,54
4859,2023-04-22,T,35,48
4860,2023-04-23,0.5,31,36
4861,2023-04-24,2.0,31,43
4862,2023-04-25,T,34,42
4863,2023-04-26,0.0,31,43
4864,2023-04-27,0.0,30,44
4865,2023-04-28,0.0,39,62
4866,2023-04-29,0.0,44,51
4867,2023-04-30,0.0,39,53
4868,2023-05-01,T,35,42
4869,2023-05-02,T,34,49
4870,2023-05-03,0.0,36,48
4871,2023-05-04,0.0,31,61
4872,2023-05-05,0.0,41,54
4873,2023-05-06,0.0,47,57
4874,2023-05-07,0.0,45,61
4875,2023-05-08,0.0,42,65
4876,2023-05-09,0.0,38,67
4877,2023-05-10,0.0,42,74
4878,2023-05-11,0.0,49,80
4879,2023-05-12,0.0,50,80
4880,2023-05-13,0.0,49,71
4881,2023-05-14,0.0,41,65
4882,2023-05-15,0.0,37,72
4883,2023-05-16,0.0,41,63
4884,2023-05-17,0.0,32,54
4885,2023-05-18,0.0,34,56
4886,2023-05-19,0.0,43,56
4887,2023-05-20,0.0,48,60
4888,2023-05-21,0.0,45,67
4889,2023-05-22,0.0,44,67
4890,2023-05-23,0.0,47,79
4891,2023-05-24,0.0,43,61
4892,2023-05-25,0.0,32,65
4893,2023-05-26,0.0,36,75
4894,2023-05-27,0.0,41,81
4895,2023-05-28,0.0,44,83
4896,2023-05-29,0.0,48,84
4897,2023-05-30,0.0,54,87
4898,2023-05-31,0.0,59,87
4899,2023-06-01,0.0,63,88
4900,2023-06-02,0.0,59,89
4901,2023-06-03,0.0,60,81
4902,2023-06-04,0.0,54,81
4903,2023-06-05,0.0,58,81
4904,2023-06-06,0.0,49,72
4905,2023-06-07,0.0,47,67
4906,2023-06-08,0.0,43,69
4907,2023-06-09,0.0,48,74
4908,2023-06-10,0.0,50,67
4909,2023-06-11,0.0,48,60
4910,2023-06-12,0.0,48,55
4911,2023-06-13,0.0,50,58
4912,2023-06-14,0.0,49,63
4913,2023-06-15,0.0,48,61
4914,2023-06-16,0.0,46,68
4915,2023-06-17,0.0,44,74
4916,2023-06-18,0.0,47,82
4917,2023-06-19,0.0,53,80
4918,2023-06-20,0.0,54,83
4919,2023-06-21,0.0,59,83
4920,2023-06-22,0.0,56,86
4921,2023-06-23,0.0,61,87
4922,2023-06-24,0.0,57,88
4923,2023-06-25,0.0,64,75
4924,2023-06-26,0.0,63,75
4925,2023-06-27,0.0,51,70
4926,2023-06-28,0.0,49,78
4927,2023-06-29,0.0,61,76
4928,2023-06-30,0.0,56,74
4929,2023-07-01,0.0,54,79
4930,2023-07-02,0.0,53,79
4931,2023-07-03,0.0,54,84
4932,2023-07-04,0.0,57,87
4933,2023-07-05,0.0,59,81
4934,2023-07-06,0.0,51,71
4935,2023-07-07,0.0,51,76
4936,2023-07-08,0.0,54,76
4937,2023-07-09,0.0,52,75
4938,2023-07-10,0.0,59,80
4939,2023-07-11,0.0,52,65
4940,2023-07-12,0.0,53,73
4941,2023-07-13,0.0,53,77
4942,2023-07-14,0.0,54,74
4943,2023-07-15,0.0,62,79
4944,2023-07-16,0.0,58,77
4945,2023-07-17,0.0,54,68
4946,2023-07-18,0.0,52,71
4947,2023-07-19,0.0,55,76
4948,2023-07-20,0.0,60,68
4949,2023-07-21,0.0,57,74
4950,2023-07-22,0.0,53,81
4951,2023-07-23,0.0,57,78
4952,2023-07-24,0.0,57,76
4953,2023-07-25,0.0,55,80
4954,2023-07-26,0.0,62,75
4955,2023-07-27,0.0,60,83
4956,2023-07-28,0.0,61,79
4957,2023-07-29,0.0,60,73
4958,2023-07-30,0.0,57,74
4959,2023-07-31,0.0,55,74
4960,2023-08-01,0.0,52,78
4961,2023-08-02,0.0,60,81
4962,2023-08-03,0.0,64,81
4963,2023-08-04,0.0,58,77
4964,2023-08-05,0.0,55,80
4965,2023-08-06,0.0,55,79
4966,2023-08-07,0.0,57,80
4967,2023-08-08,0.0,58,82
4968,2023-08-09,0.0,56,77
4969,2023-08-10,0.0,54,72
4970,2023-08-11,0.0,56,70
4971,2023-08-12,0.0,60,67
4972,2023-08-13,0.0,57,70
4973,2023-08-14,0.0,56,78
4974,2023-08-15,0.0,52,77
4975,2023-08-16,0.0,58,80
4976,2023-08-17,0.0,57,70
4977,2023-08-18,0.0,51,69
4978,2023-08-19,0.0,50,78
4979,2023-08-20,0.0,63,78
4980,2023-08-21,0.0,57,70
4981,2023-08-22,0.0,56,75
4982,2023-08-23,0.0,58,63
4983,2023-08-24,0.0,59,69
4984,2023-08-25,0.0,62,78
4985,2023-08-26,0.0,52,72
4986,2023-08-27,0.0,46,71
4987,2023-08-28,0.0,49,75
4988,2023-08-29,0.0,49,69
4989,2023-08-30,0.0,45,62
4990,2023-08-31,0.0,47,75
4991,2023-09-01,0.0,52,76
4992,2023-09-02,0.0,60,83
4993,2023-09-03,0.0,61,83
4994,2023-09-04,0.0,62,87
4995,2023-09-05,0.0,63,88
4996,2023-09-06,0.0,60,73
4997,2023-09-07,0.0,50,62
4998,2023-09-08,0.0,46,64
4999,2023-09-09,0.0,43,71
5000,2023-09-10,0.0,47,64
5001,2023-09-11,0.0,55,61
5002,2023-09-12,0.0,50,62
5003,2023-09-13,0.0,44,62
5004,2023-09-14,0.0,40,67
5005,2023-09-15,0.0,47,73
5006,2023-09-16,0.0,55,74
5007,2023-09-17,0.0,49,65
5008,2023-09-18,0.0,44,64
5009,2023-09-19,0.0,41,66
5010,2023-09-20,0.0,47,72
5011,2023-09-21,0.0,55,76
5012,2023-09-22,0.0,58,77
5013,2023-09-23,0.0,56,75
5014,2023-09-24,0.0,52,74
5015,2023-09-25,0.0,56,75
5016,2023-09-26,0.0,53,71
5017,2023-09-27,0.0,52,69
5018,2023-09-28,0.0,51,70
5019,2023-09-29,0.0,48,67
5020,2023-09-30,0.0,52,69
5021,2023-10-01,0.0,61,69
5022,2023-10-02,0.0,59,83
5023,2023-10-03,0.0,55,83
5024,2023-10-04,0.0,58,79
5025,2023-10-05,0.0,54,70
5026,2023-10-06,0.0,43,60
5027,2023-10-07,0.0,41,51
5028,2023-10-08,0.0,40,49
5029,2023-10-09,0.0,40,45
5030,2023-10-10,0.0,40,52
5031,2023-10-11,0.0,37,55
5032,2023-10-12,0.0,32,58
5033,2023-10-13,0.0,37,60
5034,2023-10-14,0.0,42,58
5035,2023-10-15,0.0,45,53
5036,2023-10-16,0.0,40,53
5037,2023-10-17,0.0,33,53
5038,2023-10-18,0.0,43,59
5039,2023-10-19,0.0,51,56
5040,2023-10-20,0.0,43,53
5041,2023-10-21,0.0,38,52
5042,2023-10-22,0.0,32,47
5043,2023-10-23,0.0,30,51
5044,2023-10-24,0.0,45,62
5045,2023-10-25,0.0,48,58
5046,2023-10-26,0.0,49,58
5047,2023-10-27,0.0,44,62
5048,2023-10-28,T,36,44
5049,2023-10-29,T,33,41
5050,2023-10-30,4.1,26,36
5051,2023-10-31,T,25,38
5052,2023-11-01,T,23,40
5053,2023-11-02,0.0,32,46
5054,2023-11-03,0.0,32,49
5055,2023-11-04,0.0,30,45
5056,2023-11-05,0.0,36,41
5057,2023-11-06,0.0,39,50
5058,2023-11-07,T,28,40
5059,2023-11-08,1.7,27,32
5060,2023-11-09,T,31,42
5061,2023-11-10,T,32,40
5062,2023-11-11,0.0,24,41
5063,2023-11-12,T,33,47
5064,2023-11-13,0.0,38,45
5065,2023-11-14,0.0,33,48
5066,2023-11-15,0.0,32,53
5067,2023-11-16,0.0,31,60
5068,2023-11-17,T,28,55
5069,2023-11-18,0.0,26,47
5070,2023-11-19,0.0,26,40
5071,2023-11-20,0.0,22,37
5072,2023-11-21,0.5,31,35
5073,2023-11-22,T,29,38
5074,2023-11-23,T,24,38
5075,2023-11-24,2.3,20,32
5076,2023-11-25,0.0,19,37
5077,2023-11-26,3.1,28,32
5078,2023-11-27,11.7,16,31
5079,2023-11-28,1.1,12,28
5080,2023-11-29,1.7,18,34
5081,2023-11-30,0.0,24,41
5082,2023-12-01,T,26,36
5083,2023-12-02,0.0,23,35
5084,2023-12-03,0.0,21,32
5085,2023-12-04,0.0,16,31
5086,2023-12-05,0.0,19,31
5087,2023-12-06,1.1,17,32
5088,2023-12-07,0.0,32,38
5089,2023-12-08,0.0,36,43
5090,2023-12-09,0.0,38,48
5091,2023-12-10,T,27,38
5092,2023-12-11,0.3,22,32
5093,2023-12-12,7.2,24,32
5094,2023-12-13,1.1,20,31
5095,2023-12-14,0.0,20,48
5096,2023-12-15,0.0,37,44
5097,2023-12-16,T,35,41
5098,2023-12-17,0.0,36,43
5099,2023-12-18,T,16,36
5100,2023-12-19,0.0,14,33
5101,2023-12-20,0.0,24,35
5102,2023-12-21,0.0,19,29
5103,2023-12-22,0.0,29,34
5104,2023-12-23,0.0,32,36
5105,2023-12-24,0.0,35,40
5106,2023-12-25,0.0,39,44
5107,2023-12-26,0.0,41,44
5108,2023-12-27,0.0,38,43
5109,2023-12-28,0.0,35,44
5110,2023-12-29,0.0,28,40
5111,2023-12-30,0.0,27,30
5112,2023-12-31,0.0,20,29
5113,2024-01-01,0.0,20,29
5114,2024-01-02,T,27,31
5115,2024-01-03,0.4,13,34
5116,2024-01-04,1.3,11,26
5117,2024-01-05,T,19,25
5118,2024-01-06,3.6,22,26
5119,2024-01-07,1.3,20,33
5120,2024-01-08,T,26,29
5121,2024-01-09,2.5,24,32
5122,2024-01-10,1.5,16,27
5123,2024-01-11,T,15,25
5124,2024-01-12,0.1,18,22
5125,2024-01-13,1.5,6,18
5126,2024-01-14,4.4,6,21
5127,2024-01-15,T,6,16
5128,2024-01-16,T,-3,9
5129,2024-01-17,T,0,17
5130,2024-01-18,T,4,15
5131,2024-01-19,0.0,-4,10
5132,2024-01-20,T,5,18
5133,2024-01-21,T,10,27
5134,2024-01-22,T,27,30
5135,2024-01-23,0.0,24,28
5136,2024-01-24,T,24,31
5137,2024-01-25,0.0,31,35
5138,2024-01-26,0.0,33,39
5139,2024-01-27,0.0,34,38
5140,2024-01-28,T,31,36
5141,2024-01-29,0.4,30,36
5142,2024-01-30,1.6,33,35
5143,2024-01-31,0.0,33,36
5144,2024-02-01,0.0,25,41
5145,2024-02-02,0.0,18,35
5146,2024-02-03,0.0,20,32
5147,2024-02-04,0.0,23,33
5148,2024-02-05,0.0,25,45
5149,2024-02-06,0.0,30,34
5150,2024-02-07,0.0,31,41
5151,2024-02-08,0.0,33,45
5152,2024-02-09,T,34,45
5153,2024-02-10,0.3,29,34
5154,2024-02-11,0.3,26,31
5155,2024-02-12,1.2,22,30
5156,2024-02-13,T,13,29
5157,2024-02-14,T,12,27
5158,2024-02-15,6.6,24,34
5159,2024-02-16,1.5,12,24
5160,2024-02-17,3.7,-1,25
5161,2024-02-18,2.8,15,27
5162,2024-02-19,T,12,30
5163,2024-02-20,0.0,9,32
5164,2024-02-21,0.0,29,47
5165,2024-02-22,0.0,25,43
5166,2024-02-23,0.0,10,37
5167,2024-02-24,0.0,3,28
5168,2024-02-25,0.4,28,38
5169,2024-02-26,0.0,22,37
5170,2024-02-27,0.0,31,51
5171,2024-02-28,3.2,7,41
5172,2024-02-29,0.1,1,20
5173,2024-03-01,0.0,19,48
5174,2024-03-02,0.0,27,48
5175,2024-03-03,0.0,34,42
5176,2024-03-04,0.0,39,57
5177,2024-03-05,0.0,29,48
5178,2024-03-06,0.0,25,50
5179,2024-03-07,0.0,28,46
5180,2024-03-08,0.0,32,45
5181,2024-03-09,T,25,38
5182,2024-03-10,T,21,36
5183,2024-03-11,0.0,27,52
5184,2024-03-12,0.0,27,50
5185,2024-03-13,0.0,29,55
5186,2024-03-14,0.0,30,49
5187,2024-03-15,0.0,31,46
5188,2024-03-16,0.3,32,47
5189,2024-03-17,0.9,26,33
5190,2024-03-18,T,23,29
5191,2024-03-19,3.2,23,33
5192,2024-03-20,4.2,16,26
5193,2024-03-21,T,11,24
5194,2024-03-22,0.7,14,30
5195,2024-03-23,0.6,14,27
5196,2024-03-24,1.0,15,33
5197,2024-03-25,1.5,27,43
5198,2024-03-26,0.0,39,48
5199,2024-03-27,T,27,41
5200,2024-03-28,T,25,34
5201,2024-03-29,0.0,25,35
5202,2024-03-30,T,23,37
5203,2024-03-31,T,30,44
5204,2024-04-01,0.0,26,47
5205,2024-04-02,T,31,52
5206,2024-04-03,T,33,42
5207,2024-04-04,T,33,47
5208,2024-04-05,0.0,32,51
5209,2024-04-06,0.0,30,51
5210,2024-04-07,0.0,29,56
5211,2024-04-08,0.0,41,55
5212,2024-04-09,0.0,37,61
5213,2024-04-10,0.0,37,66
5214,2024-04-11,0.0,40,58
5215,2024-04-12,0.0,39,47
5216,2024-04-13,0.0,37,50
5217,2024-04-14,0.0,37,53
5218,2024-04-15,0.0,34,55
5219,2024-04-16,0.0,32,61
5220,2024-04-17,0.0,40,49
5221,2024-04-18,0.0,40,54
5222,2024-04-19,T,37,45
5223,2024-04-20,T,31,40
5224,2024-04-21,0.0,29,46
5225,2024-04-22,0.0,28,63
5226,2024-04-23,T,33,59
5227,2024-04-24,0.0,22,40
5228,2024-04-25,0.0,25,51
5229,2024-04-26,0.0,31,55
5230,2024-04-27,0.0,42,71
5231,2024-04-28,0.0,40,54
5232,2024-04-29,0.0,37,43
5233,2024-04-30,0.0,41,49
5234,2024-05-01,0.0,39,54
5235,2024-05-02,0.0,40,61
5236,2024-05-03,0.0,48,66
5237,2024-05-04,0.0,43,66
5238,2024-05-05,0.0,40,57
5239,2024-05-06,0.0,37,69
5240,2024-05-07,0.0,43,67
5241,2024-05-08,0.0,50,66
5242,2024-05-09,0.0,45,63
5243,2024-05-10,0.0,47,65
5244,2024-05-11,0.0,41,61
5245,2024-05-12,0.0,35,57
5246,2024-05-13,0.0,40,62
5247,2024-05-14,0.0,34,57
5248,2024-05-15,0.0,38,65
5249,2024-05-16,0.0,41,68
5250,2024-05-17,0.0,53,73
5251,2024-05-18,0.0,52,73
5252,2024-05-19,0.0,55,69
5253,2024-05-20,0.0,52,65
5254,2024-05-21,0.0,50,76
5255,2024-05-22,0.0,57,74
5256,2024-05-23,0.0,42,57
5257,2024-05-24,0.0,41,70
5258,2024-05-25,0.0,51,65
5259,2024-05-26,0.0,49,71
5260,2024-05-27,0.0,49,68
5261,2024-05-28,0.0,47,65
5262,2024-05-29,0.0,43,60
5263,2024-05-30,0.0,38,69
5264,2024-05-31,0.0,40,74
5265,2024-06-01,0.0,49,77
5266,2024-06-02,0.0,52,77
5267,2024-06-03,0.0,51,73
5268,2024-06-04,0.0,59,76
5269,2024-06-05,0.0,57,74
5270,2024-06-06,0.0,52,71
5271,2024-06-07,0.0,48,54
5272,2024-06-08,0.0,45,67
5273,2024-06-09,0.0,48,55
5274,2024-06-10,0.0,45,58
5275,2024-06-11,0.0,40,73
5276,2024-06-12,0.0,53,81
5277,2024-06-13,0.0,50,78
5278,2024-06-14,0.0,48,68
5279,2024-06-15,0.0,44,67
5280,2024-06-16,0.0,53,66
5281,2024-06-17,0.0,57,83
5282,2024-06-18,0.0,65,91
5283,2024-06-19,0.0,60,86
5284,2024-06-20,0.0,55,78
5285,2024-06-21,0.0,57,73
5286,2024-06-22,0.0,53,65
5287,2024-06-23,0.0,56,74
5288,2024-06-24,0.0,54,80
5289,2024-06-25,0.0,60,82
5290,2024-06-26,0.0,51,66
5291,2024-06-27,0.0,48,69
5292,2024-06-28,0.0,50,64
5293,2024-06-29,0.0,50,78
5294,2024-06-30,0.0,50,60
5295,2024-07-01,0.0,50,77
5296,2024-07-02,0.0,64,68
5297,2024-07-03,0.0,60,77
5298,2024-07-04,0.0,56,76
5299,2024-07-05,0.0,57,69
5300,2024-07-06,0.0,57,75
5301,2024-07-07,0.0,54,80
5302,2024-07-08,0.0,62,81
5303,2024-07-09,0.0,62,79
5304,2024-07-10,0.0,60,81
5305,2024-07-11,0.0,57,81
5306,2024-07-12,0.0,58,82
5307,2024-07-13,0.0,62,87
5308,2024-07-14,0.0,64,81
5309,2024-07-15,0.0,66,83
5310,2024-07-16,0.0,60,73
5311,2024-07-17,0.0,57,71
5312,2024-07-18,0.0,53,72
5313,2024-07-19,0.0,51,81
5314,2024-07-20,0.0,59,78
5315,2024-07-21,0.0,55,75
5316,2024-07-22,0.0,50,80
5317,2024-07-23,0.0,61,66
5318,2024-07-24,0.0,60,73
5319,2024-07-25,0.0,54,75
5320,2024-07-26,0.0,53,80
5321,2024-07-27,0.0,57,81
5322,2024-07-28,0.0,62,84
5323,2024-07-29,0.0,67,84
5324,2024-07-30,0.0,68,83
5325,2024-07-31,0.0,65,85
5326,2024-08-01,0.0,61,86
5327,2024-08-02,0.0,67,86
5328,2024-08-03,0.0,64,83
5329,2024-08-04,0.0,66,81
5330,2024-08-05,0.0,56,78
5331,2024-08-06,0.0,57,77
5332,2024-08-07,0.0,55,78
5333,2024-08-08,0.0,58,77
5334,2024-08-09,0.0,53,71
5335,2024-08-10,0.0,54,65
5336,2024-08-11,0.0,55,67
5337,2024-08-12,0.0,59,77
5338,2024-08-13,0.0,55,81
5339,2024-08-14,0.0,56,85
5340,2024-08-15,0.0,59,83
5341,2024-08-16,0.0,65,69
5342,2024-08-17,0.0,67,77
5343,2024-08-18,0.0,62,75
5344,2024-08-19,0.0,49,66
5345,2024-08-20,0.0,49,69
5346,2024-08-21,0.0,47,74
5347,2024-08-22,0.0,48,76
5348,2024-08-23,0.0,56,79
5349,2024-08-24,0.0,62,81
5350,2024-08-25,0.0,60,83
5351,2024-08-26,0.0,65,86
5352,2024-08-27,0.0,60,83
5353,2024-08-28,0.0,56,67
5354,2024-08-29,0.0,56,72
5355,2024-08-30,0.0,56,77
5356,2024-08-31,0.0,54,79
5357,2024-09-01,0.0,55,66
5358,2024-09-02,0.0,44,70
5359,2024-09-03,0.0,50,77
5360,2024-09-04,0.0,56,77
5361,2024-09-05,0.0,56,76
5362,2024-09-06,0.0,50,58
5363,2024-09-07,0.0,43,56
5364,2024-09-08,0.0,50,70
5365,2024-09-09,0.0,51,71
5366,2024-09-10,0.0,48,77
5367,2024-09-11,0.0,58,75
5368,2024-09-12,0.0,57,83
5369,2024-09-13,0.0,58,81
5370,2024-09-14,0.0,57,79
5371,2024-09-15,0.0,60,81
5372,2024-09-16,0.0,60,86
5373,2024-09-17,0.0,57,83
5374,2024-09-18,0.0,56,79
5375,2024-09-19,0.0,59,81
5376,2024-09-20,0.0,59,75
5377,2024-09-21,0.0,61,78
5378,2024-09-22,0.0,55,67
5379,2024-09-23,0.0,48,65
5380,2024-09-24,0.0,49,62
5381,2024-09-25,0.0,58,68
5382,2024-09-26,0.0,50,76
5383,2024-09-27,0.0,53,78
5384,2024-09-28,0.0,53,78
5385,2024-09-29,0.0,55,78
5386,2024-09-30,0.0,50,72
5387,2024-10-01,0.0,46,63
5388,2024-10-02,0.0,42,64
5389,2024-10-03,0.0,54,68
5390,2024-10-04,0.0,42,63
5391,2024-10-05,0.0,42,68
5392,2024-10-06,0.0,49,62
5393,2024-10-07,0.0,47,57
5394,2024-10-08,0.0,40,56
5395,2024-10-09,0.0,40,54
5396,2024-10-10,0.0,34,61
5397,2024-10-11,0.0,45,73
5398,2024-10-12,0.0,35,55
5399,2024-10-13,0.0,43,58
5400,2024-10-14,0.0,37,50
5401,2024-10-15,0.0,34,51
5402,2024-10-16,0.0,36,53
5403,2024-10-17,0.0,31,63
5404,2024-10-18,0.0,39,67
5405,2024-10-19,0.0,39,69
5406,2024-10-20,0.0,50,73
5407,2024-10-21,0.0,46,76
5408,2024-10-22,0.0,53,74
5409,2024-10-23,0.0,41,62
5410,2024-10-24,0.0,34,59
5411,2024-10-25,0.0,42,54
5412,2024-10-26,0.0,35,49
5413,2024-10-27,0.0,33,51
5414,2024-10-28,0.0,37,56
5415,2024-10-29,0.0,50,61
5416,2024-10-30,0.0,52,73
5417,2024-10-31,0.0,45,52
5418,2024-11-01,0.0,32,48
5419,2024-11-02,0.0,28,48
5420,2024-11-03,0.0,37,50
5421,2024-11-04,0.0,47,61
5422,2024-11-05,0.0,52,62
5423,2024-11-06,0.0,37,57
5424,2024-11-07,0.0,36,52
5425,2024-11-08,0.0,32,52
5426,2024-11-09,0.0,28,50
5427,2024-11-10,0.0,40,50
5428,2024-11-11,0.0,33,48
5429,2024-11-12,0.0,28,44
5430,2024-11-13,0.0,34,49
5431,2024-11-14,0.0,42,47
5432,2024-11-15,0.0,34,47
5433,2024-11-16,0.0,40,51
5434,2024-11-17,0.0,41,51
5435,2024-11-18,0.0,36,51
5436,2024-11-19,0.0,41,47
5437,2024-11-20,0.0,45,48
5438,2024-11-21,T,34,46
5439,2024-11-22,0.0,40,45
5440,2024-11-23,T,35,42
5441,2024-11-24,T,27,36
5442,2024-11-25,6.8,27,33
5443,2024-11-26,3.5,27,37
5444,2024-11-27,2.5,28,35
5445,2024-11-28,5.9,26,33
5446,2024-11-29,15.7,26,33
5447,2024-11-30,7.6,23,32
5448,2024-12-01,0.5,14,30
5449,2024-12-02,T,13,33
5450,2024-12-03,0.9,16,30
5451,2024-12-04,6.4,24,31
5452,2024-12-05,0.1,14,28
5453,2024-12-06,3.1,15,29
5454,2024-12-07,6.9,21,37
5455,2024-12-08,0.7,26,39
5456,2024-12-09,3.5,24,34
5457,2024-12-10,0.1,28,37
5458,2024-12-11,2.9,21,29
5459,2024-12-12,2.3,8,22
5460,2024-12-13,1.8,5,27
5461,2024-12-14,T,11,33
5462,2024-12-15,T,33,37
5463,2024-12-16,0.0,36,40
5464,2024-12-17,1.0,31,37
5465,2024-12-18,1.8,15,32
5466,2024-12-19,T,10,19
5467,2024-12-20,0.4,11,25
5468,2024-12-21,0.0,-5,11
5469,2024-12-22,T,-2,25
5470,2024-12-23,4.7,25,31
5471,2024-12-24,T,19,31
5472,2024-12-25,T,23,33
5473,2024-12-26,0.0,17,M
5474,2024-12-27,0.0,M,38
5475,2024-12-28,0.0,36,43
5476,2024-12-29,0.0,36,39
5477,2024-12-30,T,34,38
5478,2024-12-31,T,32,37
